Sivco,http://sivco.com,SIVCO is a leading professional software consulting company,late growth stage,semiconductors,,2002,,0,USD,,2012,1,VA Angels,1,TRUE,,,investment fund
Centripital,https://centripital.org/,"A non-profit founded by a highly experienced team of hospital physicians, nurses, and engineers",,,,2012,SPINOUT,0,USD,,2012,1,Emory University,1,FALSE,,,university
NanoGrip,https://www.nano-grip.com/,,seed stage,,,2012,SPINOUT,0,USD,,2012,1,Georgia Institute of Technology,1,FALSE,,,university
SRS Holdings,https://srsholding.com/,,seed stage,,,,SEED,1020000,USD,4080000-6120000,2011,12,Small Business Innovation Research (SBIR),2,TRUE,,,n/a
Razor Insights,http://razorinsights.com,The medical industry with software and services to facilitate medical operations,seed stage,health;enterprise software,health platform,2010,SEED,350000,USD,1400000-2100000,2011,12,athenahealth,2,TRUE,1400000-2100000,dec/2011,n/a
ERLink,http://erlink.com,,early growth stage,,,2009,EARLY VC,501000,USD,2004000-3006000,2011,11,,1,TRUE,,,n/a
Girltank,http://girltank.org,Building a dynamic and robust network of high-impact female social entrepreneurs and bringing their ventures to scale,seed stage,media,social media,2011,SEED,40000,USD,160000-240000,2011,11,Start-Up Chile,1,TRUE,160000-240000,nov/2011,accelerator
HN Discounts Corporation,http://hndiscounts.com,"Party Supplies, Costumes, Cell Phone Accessories, Electronics, Marine Supplies at http://t.co/fSeMs46kaP at the lowest available price.",early growth stage,home living,,2011,SEED,25000,USD,100000-150000,2011,10,,1,TRUE,100000-150000,oct/2011,n/a
ecoInsight,http://ecoinsight.com,Web-based sales platform for lighting and electrical professionals who sell energy upgrades and retrofits,late growth stage,energy;marketing,energy efficiency;clean energy,2009,SEED,800000,USD,3200000-4800000,2011,10,,1,TRUE,3200000-4800000,oct/2011,n/a
EngagedMedia,http://engagedmedia.com,A mobile-first messaging platform that enables life sciences companies to communicate and engage with patients,seed stage,health,health platform,2010,SEED,3400000,USD,13600000-20400000,2011,10,Aptus Health,2,TRUE,13600000-20400000,oct/2011,n/a
Golf Genie,http://golfhelptips.com,"Pocket guides and apps that provide easy-to-absorb golf tips, practice drills, and routines to accelerate development",late growth stage,sports,,2009,ANGEL,30000,USD,120000-180000,2011,8,Atlanta Technology Angels,1,TRUE,,,angel_fund
Metago,http://metago.net,Access to content regardless of its location,seed stage,media,content production,2000,SERIES A,550000,USD,2200000-3300000,2011,7,Kii Capital,1,TRUE,2200000-3300000,jul/2011,venture_capital
Sionic,http://sionic.io,,late growth stage,fintech,payments,2010,SEED,1290000,USD,5160000-7740000,2011,6,,1,TRUE,,,n/a
CPO Commerce,http://cpocommerce.com,"America's leading online tool retailer. CPO offers new and reconditioned tools, great savings, fast shipping and quality customer service.",late growth stage,fintech,,2004,EARLY VC,2300000,USD,9200000-13800000,2011,6,Essendant;Circadian Ventures,2,TRUE,37800000,may/2014,n/a
Camp Bx,https://campbx.com/,"Robust, easy, and trusted platform to buy and sell Bitcoins for US Dollars",seed stage,fintech,crypto and defi;wealth management,2011,SEED,0,,,2011,6,,1,TRUE,,,n/a
GLOBAL CONNECTION HOLDINGS,http://connectwithglobal.com,Free Cell Phone Service With Government Program | StandUp Wireless,late growth stage,legal,,1998,EARLY VC,1100000,USD,4400000-6600000,2011,5,Banyan Fund;Milestone Partners,2,TRUE,,,n/a
TekStream Solutions,http://tekstream.com,,late growth stage,jobs recruitment,,2011,ANGEL,330000,USD,1320000-1980000,2011,3,,1,TRUE,,,n/a
VisitorLeads,http://visitorleads.com,A leading technology company focused on building the best B2B lead generation technologies,early growth stage,marketing;enterprise software,crm & sales,2010,EARLY VC,0,USD,,2011,2,CEO Ventures,1,TRUE,,,angel_fund
Sovartis,http://sovartis.com,,early growth stage,,,2009,SEED,0,USD,,2011,1,,1,TRUE,,,n/a
Sinoora,https://gra.org/company/118/Sinoora.html,,seed stage,,,2011,SPINOUT,0,USD,,2011,1,Georgia Institute of Technology,1,FALSE,,,university
Polaritek,http://www.polaritek.com/,"Provider of measurement systems intended to determine defects and residual stresses in large-area, thin products for a variety of applications",seed stage,,,2011,SPINOUT,0,USD,,2011,1,Georgia Institute of Technology,1,FALSE,,,university
Conisus,http://conisus.com,Brand Strategy and Business Intelligence for the Biopharmaceutical Industry | Conisus,late growth stage,health,,1999,GROWTH EQUITY VC,0,USD,,2011,1,Monroe Capital;Webster Equity Partners,2,TRUE,,,n/a
SmartBIM,http://smartbim.com,SmartBIM: Building Intelligence,early growth stage,,,2007,EARLY VC,1300000,USD,5200000-7800000,2011,1,,1,TRUE,5200000-7800000,jan/2011,n/a
StorkBrokers.com,http://storkbrokers.com,,,fashion,,,SEED,0,USD,,2010,8,,1,TRUE,,,n/a
American Biosurgical,http://americanbiosurgical.com,,early growth stage,health,,1996,EARLY VC,1300000,USD,5200000-7800000,2010,8,Banyan Fund,2,TRUE,5200000-7800000,aug/2010,n/a
Blue Mammoth Games,http://bluemammoth.com,Engaged in the development of massively multiplayer video games,early growth stage,gaming;media,mobile gaming;publishing,2009,ANGEL,300000,USD,1200000-1800000,2010,8,,2,TRUE,1200000-1800000,aug/2010,n/a
GrandCamp,http://grandcamp.com,,late growth stage,,,2007,ANGEL,190000,USD,760000-1140000,2010,7,,1,TRUE,,,n/a
Arterial Health International,http://arterialhealth.net,Provides clinical diagnostic tests for a comprehensive evaluation of cardiovascular disease risk factors,late growth stage,health,medical devices;biotechnology,2009,SEED,90000,USD,360000-540000,2010,6,,1,TRUE,360000-540000,jun/2010,n/a
Encaff Energy Stix,http://encaffenergy.com,"A tasteless type of caffeine for applications in food, yogurt, smoothie, and pharmaceutical companies",seed stage,,,2007,SEED,350000,USD,1400000-2100000,2010,5,,1,TRUE,1400000-2100000,may/2010,n/a
MyDatingTree,http://mydatingtree.com,A social dating network that allows users to create a tree of people with whom they are dating or dated,late growth stage,media;dating,social media,2007,SEED,10000,USD,40000-60000,2010,4,,1,TRUE,40000-60000,apr/2010,n/a
Xeko,http://xeko.com,A virtual world for kids,seed stage,gaming;kids,mobile gaming,2009,EARLY VC,589200,USD,2356800-3535200,2010,4,,1,TRUE,,,n/a
Intellione,http://intellione.com,"HugeDomains.com - Shop for over 300,000 Premium Domains",seed stage,,,1999,EARLY VC,3800000,USD,15200000-22800000,2010,2,,1,TRUE,15200000-22800000,feb/2010,n/a
PlacePunch,http://placepunch.com,,late growth stage,,,2010,EARLY VC,80000,USD,320000-480000,2010,1,Shotput Ventures,1,TRUE,,,venture_capital
Dragonfruit Studios,http://dragonfruitstudios.com,Entertainment company producing television and online digital content,late growth stage,media;marketing,adtech;content production,2004,EARLY VC,1000000,USD,4000000-6000000,2010,1,Galleon Holdings,1,TRUE,,,private_equity
Adeyoh,http://adeyoh.com,,seed stage,,,2009,SEED,12000,USD,48000-72000,2010,1,,1,TRUE,48000-72000,jan/2010,n/a
Global One Financial,http://g1financial.com,Global One Financial | Financing Loans Backed by Life Insurance Collateral,seed stage,fintech,,2003,EARLY VC,425000,USD,1700000-2550000,2009,10,,1,TRUE,1700000-2550000,oct/2009,n/a
Looxii,http://looxii.com,A social media analytics platform,late growth stage,media,social media,2009,ANGEL,97500,USD,390000-585000,2009,10,,1,TRUE,390000-585000,oct/2009,n/a
eCoast,https://www.ecoastmarketing.com/,Marketing Outsourcing Company for B2B,late growth stage,marketing,,2000,EARLY VC,2200000,USD,8800000-13200000,2009,10,New Markets Venture Partners,1,TRUE,8800000-13200000,oct/2009,n/a
Skyblox,http://skyblox.com,,late growth stage,,,2008,EARLY VC,80000,USD,320000-480000,2009,8,,1,TRUE,,,n/a
Chasing Savings,http://chasingsavings.com,,seed stage,,,2009,SEED,500000,USD,2000000-3000000,2009,7,,1,TRUE,2000000-3000000,jul/2009,n/a
WELL Health USA,http://crhsystem.com,"Fast, Painless Hemorrhoid Removal | CRH OХRegan System",early growth stage,health,,2000,EARLY VC,138900,USD,555600-833400,2009,4,WELL Health Technologies;JPMorgan Chase & Co;Canadian Imperial Bank of Commerce;HSBC Bank Canada;Scotiabank,4,TRUE,372900000,apr/2021,n/a
LoopFuse,http://loopfuse.com,Marketing automation platform that provides reports on online customer behavior in merchantsХ websites,seed stage,marketing,adtech,2007,SERIES A,1400000,USD,5600000-8400000,2009,2,True Ventures,1,TRUE,,,venture_capital
Vyne,http://vynecorp.com,"Vyne serves the health services ecosystem wherever providers, patients, and payers interact",early growth stage,health,health platform,1997,,0,USD,,2009,1,Accel-KKR;TJC;Polaris Partners,1,TRUE,,,"private_equity,venture_capital"
MedOptions,http://medoptions.com,Partners with skilled nursing and assisted living facilities to provide expert behavioral health services,,health,,,,0,USD,,2009,1,HarbourVest Partners,1,TRUE,,,"private_equity,venture_capital"
EventHive,http://eventhive.com,Interactive Software Conference Solution,seed stage,,,2009,SEED,0,USD,,2009,1,Shotput Ventures,1,TRUE,,,venture_capital
H-E Parts International,http://h-eparts.com,"A leading independent supplier of parts and remanufactured components to the global mining, quarry, and heavy construction industries",late growth stage,energy,,2005,EARLY VC,0,USD,,2008,12,,1,TRUE,,,n/a
Skribit,http://skribit.com,A content suggestion service that enables bloggers to discover relevant topics to write about from their readers,seed stage,media,,2007,SEED,0,USD,,2008,12,,1,TRUE,,,n/a
Brightree,http://brightree.com,Provider of billing and business management software solutions for home medical equipment (HME) providers,late growth stage,health;enterprise software,health platform,2002,EARLY VC,0,USD,,2008,7,Battery Ventures;ResMed;Croft & Bender,2,TRUE,800000000,feb/2016,"private_equity,venture_capital"
Qoil Technologies,http://qoiltech.com,,late growth stage,,,2006,SERIES A,1000000,USD,4000000-6000000,2008,6,,1,TRUE,,,n/a
Scintella Solutions,http://scintellasolutions.com,,early growth stage,,,2008,ANGEL,10000,USD,40000-60000,2008,4,,1,TRUE,,,n/a
MediaWheel,http://mediawheel.com,Focuses on creating an organized yet robust way for profile owners to associate media with their social networking profiles,late growth stage,media,social media,2008,SEED,0,USD,,2008,2,,1,TRUE,,,n/a
Axion BioSystems,http://axionbiosystems.com,Empowering life science researchers with novel benchtop tools for biomedical research,late growth stage,health,biotechnology,2008,SPINOUT,0,USD,,2008,1,GRA Venture Fund;Georgia Institute of Technology;Summa Equity;U.S. Department of Health & Human Services,8,TRUE,,,university
MailExpress,http://mailexpressinc.com,An Atlanta-based provider of mail processing solutions,seed stage,,,2007,SERIES B,15000000,USD,60000000-90000000,2007,8,,1,TRUE,60000000-90000000,aug/2007,venture_capital
Swyzzle,http://swyzzle.com,"Platform that delivers multimedia solutions for marketing, lead generation, and e-commerce",seed stage,marketing;enterprise software,ecommerce solutions;adtech,2006,SEED,90000,USD,360000-540000,2007,6,Michael Casey,1,TRUE,360000-540000,jun/2007,angel
Fintura Corporation,http://fintura.com/,Operating as an account origination and portfolio management company,seed stage,fintech,,2005,SERIES A,0,USD,,2007,4,Battery Ventures,1,TRUE,,,"private_equity,venture_capital"
Sterling Planet,http://sterlingplanet.com,Sterling Planet delivers innovative energy solutions that benefit the environment,early growth stage,energy,clean energy;energy efficiency,2000,SERIES B,0,USD,,2007,2,Low Carbon Accelerator,1,TRUE,,,venture_capital
IBBS,http://ibbs.com,"Fully-integrated data, voice and technical support services to simplify the delivery of advanced communications into the",late growth stage,real estate,,2001,GROWTH EQUITY VC,0,USD,,2007,1,Momentum Telecom;Pamlico Capital,2,TRUE,,,private_equity
"Veeem, Inc.",http://veeem.co,,seed stage,,,2007,SEED,100000,USD,400000-600000,2007,1,,1,TRUE,,,n/a
Inquus Corp,,,late growth stage,,,2007,SPINOUT,0,USD,,2007,1,Emory University,1,FALSE,,,university
Electric Owl Studios,http://www.electricowlstudios.com/,,seed stage,,,2007,SPINOUT,0,USD,,2007,1,Carnegie Mellon University,1,FALSE,,,university
SIMTICS,http://simtics.com,Web-based cognitive simulations for learning medical and allied health skills,seed stage,health,,2003,SEED,0,USD,,2006,12,Sparkbox Ventures;Icehouse Ventures;NZ Growth Capital Partners,1,TRUE,,,venture_capital
AirDefense,http://airdefense.net,Wireless intrusion prevention system that monitors the airwaves 24x7,late growth stage,,,2001,SERIES B,14000000,USD,56000000-84000000,2006,11,EHatchery;Motorola Solutions,2,TRUE,56000000-84000000,nov/2006,corporate
PlayVision Labs,http://playvisionlabs.com,,late growth stage,,,2003,ANGEL,500000,USD,2000000-3000000,2006,7,,1,TRUE,,,n/a
"Steelbox, Inc.",http://steelbox.com,"Steelbox develops and markets video switching, recording, and access systems for the video security industry",early growth stage,,,2003,SERIES A,10000000,USD,40000000-60000000,2006,7,Sierra Ventures,2,TRUE,40000000-60000000,jul/2006,venture_capital
Super Computer International,http://supercomputerinc.com,"A developer of proprietary, high performance server clustering technologies",seed stage,gaming;hosting,,2001,EARLY VC,0,USD,,2006,5,,1,TRUE,,,n/a
Simatra Modeling Technologies,,A scientific company specialized in providing solutions to complex problems in health- and pharma-analytics,seed stage,health,medical devices,2006,SPINOUT,0,USD,,2006,1,Emory University,1,FALSE,,,university
Harbor Payments,http://harborpayments.com,"HugeDomains.com - Shop for over 300,000 Premium Domains",early growth stage,,,2000,EARLY VC,40000000,USD,160000000-240000000,2005,9,Ellis Capital,1,TRUE,160000000-240000000,sep/2005,n/a
NationsBuilders Insurance Services,http://nbis.com,"The premier provider of specialty insurance for the crane & rigging, concrete pumping, and heavy haul industries",late growth stage,fintech;real estate,construction;insurance,2002,GROWTH EQUITY VC,0,USD,,2005,6,SunTx Capital Partners;Align Financial Holdings,2,TRUE,,,n/a
BroadReach Healthcare,https://broadreachcorporation.com,"Big data, analytics, health systems, BroadReach Healthcare",late growth stage,health;enterprise software,health platform,2003,,0,USD,,2005,1,,1,FALSE,,,n/a
Plum Combustion,http://www.plumcombustion.com/,"Provides the cleanest and most efficient combustion on the market, and can be tailored to needs which makes it perfectly suitable for any heating application.",seed stage,robotics,,2005,SPINOUT,0,USD,,2005,1,Georgia Institute of Technology,1,FALSE,,,university
Adaptive Flight,http://adaptiveflight.com,Avionics system solutions for small and medium-sized unmanned aerial vehicles (uavs),seed stage,robotics;transportation,autonomous & sensor tech;vehicle production,2005,SPINOUT,0,USD,,2005,1,Drone Aviation;Georgia Institute of Technology;Georgia Research Alliance,2,FALSE,,,university
